,,JFM,FMA,MAM,AMJ,MJJ,JJA,JAS,ASO,SON,OND,NDJ,DJF
DWD-GCFS2.1,lead2,0.2565637137243899,0.40412150833896465,0.03640922858869698,0.11834529424953492,0.30794595619749965,0.06478320015560435,0.30382903845874576,0.20639309312586004,0.20964455100339657,0.2992771522252858,0.32216888928437293,0.18590150481696535
DWD-GCFS2.1,lead1,0.12566254258493445,0.36159734019391154,-0.028686396724476527,0.24394972406699963,0.2546513873832089,0.175717532219263,0.2653541127802596,0.19277623059101406,0.12418273327580556,0.20646409603078622,0.27872862531741366,0.3143802673328844
CMCC-SPSv3.5,lead3,0.36732032582050733,0.29668864361154235,0.10471928397872128,0.31089613161679375,0.35066581632756877,0.25477494738506024,0.33164413984751545,0.24502630989198437,0.2996023658949133,0.4285773295652985,0.3533998258800825,0.47355548971351386
CMCC-SPSv3.5,lead2,0.3003467807299405,0.28052582324628067,0.25994287057758564,0.17967174338562686,0.42061663090807616,0.3409512060011736,0.3919349122220975,0.21312601397794378,0.3448548511771879,0.22764931238173142,0.4590955093986612,0.3238713651708633
CMCC-SPSv3.5,lead1,0.24597056902142825,0.4310755139516411,0.1663593451277823,0.35170510872288263,0.39681160894746026,0.33454989560117493,0.4682213006225563,0.316562182783771,0.2259514657376298,0.5465064692235604,0.3696347786761678,0.37289756579650607
NCEP-CFSv2,lead3,0.03675773471175458,0.11362849388860305,-0.07993255548869567,0.2500526029437444,0.25141579181898516,0.324752187435988,0.4337162840736385,0.1402535074989081,0.19421067755324498,0.37130320253640536,0.35528005064254414,0.3554903632829888
NCEP-CFSv2,lead2,-0.09330576901454703,-0.009464904357198236,0.07167657338003137,0.15329286355726054,0.3840300239170602,0.2845527260721932,0.37123988982585443,0.22970550457388503,0.3353428809764528,0.31670036639924004,0.35604028965002277,0.17061013089175184
NCEP-CFSv2,lead1,0.0911223406620496,0.1318533781006608,0.08372052264191138,0.1080250980391526,0.18090722139594978,0.29752981880367957,0.3547994292595668,0.28467247082121677,0.2376919380366128,0.356954533437778,0.2635413504682271,0.214960703357427
JMA-CPS3,lead3,0.4707022678635213,0.21647370998229631,0.1387262586376509,-0.014904458229841227,0.27772727021751675,0.3913005074953838,0.26255811126800727,0.157482766939126,0.26114355378548776,0.40620535408990754,0.17508669978757982,0.4708396635956793
JMA-CPS3,lead2,-0.0014169767378237527,0.24768479823394957,-0.1718980999742056,-0.01682928218508575,0.32159013105523965,0.35731323541800214,0.3421052020296728,0.1551394266040335,0.0842762026002481,0.22196761143744315,0.551189641752278,0.40401455750349996
JMA-CPS3,lead1,0.11310330001691536,0.08307275410133431,0.045740304097590195,0.10913153173978356,0.3807021775605041,0.2040185102214733,0.1619593425645492,0.3163774714279151,0.3532960812918829,0.3372589360616849,0.41400537118962544,0.14688942807831473
ECCC-GEM5-NEMO,lead3,0.07343425407234848,0.23363164193798833,0.03864537767729376,0.23244327111674326,0.32208185871163647,0.2913367320215297,0.42717464332064403,0.16309328265104153,-0.09514550343252107,0.47535923079377473,0.31673644947848756,0.3315533504068577
ECCC-GEM5-NEMO,lead2,0.23684326378492887,0.253366768344146,0.11417486394708497,0.2976779674511261,0.27213031041860775,0.1711090485654605,0.1208501435471588,0.03603989004068867,0.11809069940814824,0.3262937216943969,0.4379038403252177,0.3126541747581121
ECCC-GEM5-NEMO,lead1,0.3664234129295575,-0.039246057976734625,0.020358517202542958,0.29155614441434147,0.18310323337111767,0.4071139761057526,0.2159826305678085,0.30590180840888204,0.13890731211436932,0.5396772524994792,0.4850274975895544,0.502197167130888
